DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
05-Jul-21,EQ,"2,136.45","2,153.55","2,131.50","2,129.05","2,150.00","2,150.20","2,145.57","2,369.35","1,786.25",5400604,"11,58,73,48,896.60",175055
02-Jul-21,EQ,"2,097.00","2,132.90","2,092.95","2,097.95","2,131.55","2,129.05","2,120.31","2,369.35","1,695.55",6500973,"13,78,40,74,726.20",187794
01-Jul-21,EQ,"2,118.00","2,123.15","2,095.00","2,110.65","2,101.50","2,097.95","2,109.37","2,369.35","1,695.55",5784627,"12,20,19,07,893.30",196897
30-Jun-21,EQ,"2,096.25","2,122.65","2,091.05","2,087.80","2,112.00","2,110.65","2,107.86","2,369.35","1,695.55",9120556,"19,22,48,81,425.10",251722
29-Jun-21,EQ,"2,089.50","2,109.00","2,084.10","2,086.00","2,090.00","2,087.80","2,091.92","2,369.35","1,695.55",12526981,"26,20,54,56,482.80",267376
28-Jun-21,EQ,"2,122.00","2,126.50","2,081.00","2,104.45","2,089.00","2,086.00","2,100.31","2,369.35","1,695.55",9357852,"19,65,43,79,828.10",286857
25-Jun-21,EQ,"2,153.50","2,153.50","2,081.10","2,153.50","2,104.50","2,104.45","2,106.02","2,369.35","1,695.55",25546334,"53,80,10,77,040.15",629847
24-Jun-21,EQ,"2,206.85","2,214.60","2,140.00","2,205.35","2,147.80","2,153.50","2,174.85","2,369.35","1,695.55",42209687,"91,79,98,04,632.60",755278
23-Jun-21,EQ,"2,250.00","2,250.60","2,201.70","2,225.75","2,208.15","2,205.35","2,217.44","2,369.35","1,695.55",7685796,"17,04,27,62,228.55",214835
22-Jun-21,EQ,"2,254.00","2,261.00","2,219.35","2,237.25","2,225.00","2,225.75","2,245.45","2,369.35","1,695.55",5940386,"13,33,88,60,847.10",180362
21-Jun-21,EQ,"2,203.50","2,247.50","2,200.15","2,225.65","2,238.95","2,237.25","2,225.60","2,369.35","1,695.55",5624044,"12,51,68,52,291.50",180220
18-Jun-21,EQ,"2,225.50","2,235.00","2,184.35","2,215.65","2,224.15","2,225.65","2,216.48","2,369.35","1,561.10",13553801,"30,04,17,25,159.95",221167
17-Jun-21,EQ,"2,200.00","2,235.00","2,179.90","2,211.60","2,214.15","2,215.65","2,212.43","2,369.35","1,561.10",7266765,"16,07,71,76,562.55",225832
16-Jun-21,EQ,"2,244.90","2,247.05","2,205.85","2,250.00","2,209.55","2,211.60","2,223.78","2,369.35","1,561.10",4982975,"11,08,10,47,107.15",163887
15-Jun-21,EQ,"2,261.00","2,274.90","2,240.30","2,244.90","2,244.00","2,250.00","2,257.44","2,369.35","1,561.10",7002898,"15,80,86,11,100.25",215805
14-Jun-21,EQ,"2,215.00","2,258.25","2,195.05","2,213.15","2,245.00","2,244.90","2,232.14","2,369.35","1,561.10",9383416,"20,94,50,97,794.90",284426
11-Jun-21,EQ,"2,182.90","2,228.00","2,180.10","2,183.00","2,215.80","2,213.15","2,214.24","2,369.35","1,497.00",6351520,"14,06,38,17,595.10",226319
10-Jun-21,EQ,"2,193.40","2,230.00","2,177.55","2,175.00","2,184.80","2,183.00","2,199.39","2,369.35","1,497.00",6532832,"14,36,82,72,855.15",215752
09-Jun-21,EQ,"2,219.00","2,221.00","2,157.95","2,214.60","2,178.00","2,175.00","2,189.57","2,369.35","1,497.00",5265326,"11,52,88,03,336.15",167739
08-Jun-21,EQ,"2,226.60","2,227.15","2,198.15","2,227.40","2,211.50","2,214.60","2,213.34","2,369.35","1,497.00",4464889,"9,88,23,32,305.85",147771
07-Jun-21,EQ,"2,202.00","2,242.00","2,185.00","2,190.50","2,225.05","2,227.40","2,214.78","2,369.35","1,497.00",7539326,"16,69,79,58,781.50",227808
04-Jun-21,EQ,"2,214.80","2,216.45","2,184.25","2,209.65","2,186.90","2,190.50","2,197.67","2,369.35","1,475.95",6677278,"14,67,44,74,225.95",219435
03-Jun-21,EQ,"2,221.00","2,250.00","2,196.10","2,201.25","2,208.00","2,209.65","2,221.49","2,369.35","1,475.95",11064116,"24,57,88,78,322.80",341728
02-Jun-21,EQ,"2,157.00","2,209.50","2,157.00","2,168.90","2,207.00","2,201.25","2,178.64","2,369.35","1,475.95",11366816,"24,76,41,87,584.75",258490
01-Jun-21,EQ,"2,166.00","2,202.00","2,146.50","2,160.30","2,164.30","2,168.90","2,176.52","2,369.35","1,475.95",12928379,"28,13,88,92,609.00",390299
31-May-21,EQ,"2,102.00","2,191.70","2,085.05","2,094.80","2,153.50","2,160.30","2,154.29","2,369.35","1,475.95",27285782,"58,78,14,21,578.65",624166
28-May-21,EQ,"1,990.00","2,105.00","1,990.00","1,976.10","2,094.45","2,094.80","2,067.42","2,369.35","1,412.00",26060864,"53,87,87,91,589.65",642384
27-May-21,EQ,"1,970.30","1,993.00","1,962.25","1,970.05","1,990.00","1,976.10","1,977.57","2,369.35","1,412.00",12377100,"24,47,65,88,080.35",219255
26-May-21,EQ,"1,975.00","1,979.50","1,965.30","1,963.15","1,967.00","1,970.05","1,972.33","2,369.35","1,412.00",3452113,"6,80,87,00,908.60",118469
25-May-21,EQ,"1,996.40","1,997.00","1,960.00","1,985.65","1,964.00","1,963.15","1,974.34","2,369.35","1,412.00",6821015,"13,46,69,76,071.40",208558
24-May-21,EQ,"2,008.00","2,009.80","1,982.00","2,002.55","1,985.05","1,985.65","1,994.09","2,369.35","1,412.00",3946636,"7,86,99,36,694.65",130059
21-May-21,EQ,"1,992.00","2,009.60","1,986.00","1,985.40","1,999.60","2,002.55","1,999.87","2,369.35","1,393.00",4977555,"9,95,44,41,992.30",182141
20-May-21,EQ,"1,997.90","2,010.90","1,981.00","1,997.05","1,982.00","1,985.40","1,991.75","2,369.35","1,393.00",5271497,"10,49,95,27,489.65",158144
19-May-21,EQ,"1,980.00","2,016.45","1,972.00","1,987.95","1,993.00","1,997.05","1,998.55","2,369.35","1,393.00",7530294,"15,04,96,77,721.40",198257
18-May-21,EQ,"1,981.00","2,002.60","1,972.50","1,960.35","1,986.00","1,987.95","1,987.92","2,369.35","1,393.00",5567958,"11,06,86,82,258.50",184906
17-May-21,EQ,"1,937.30","1,963.45","1,930.40","1,937.30","1,958.85","1,960.35","1,950.25","2,369.35","1,393.00",5479424,"10,68,62,67,806.30",164252
14-May-21,EQ,"1,928.05","1,942.00","1,906.00","1,913.15","1,937.00","1,937.30","1,925.20","2,369.35","1,393.00",6134079,"11,80,93,11,727.55",227142
12-May-21,EQ,"1,930.10","1,932.90","1,907.00","1,933.15","1,913.05","1,913.15","1,915.34","2,369.35","1,393.00",6081627,"11,64,83,80,362.00",212378
11-May-21,EQ,"1,915.00","1,938.55","1,910.00","1,926.20","1,933.90","1,933.15","1,929.40","2,369.35","1,393.00",6220217,"12,00,12,88,654.20",175976
10-May-21,EQ,"1,939.00","1,946.80","1,920.95","1,931.75","1,927.10","1,926.20","1,932.02","2,369.35","1,393.00",6433879,"12,43,03,61,106.65",197986
07-May-21,EQ,"1,937.75","1,955.65","1,926.00","1,931.00","1,926.80","1,931.75","1,940.01","2,369.35","1,393.00",5671163,"11,00,21,30,529.15",188670
06-May-21,EQ,"1,921.85","1,935.00","1,906.60","1,920.10","1,932.00","1,931.00","1,920.95","2,369.35","1,393.00",6749281,"12,96,50,19,708.85",221666
05-May-21,EQ,"1,923.35","1,938.50","1,908.05","1,916.60","1,921.50","1,920.10","1,923.26","2,369.35","1,393.00",5719649,"11,00,03,63,969.30",190990
04-May-21,EQ,"1,950.00","1,967.80","1,911.00","1,959.05","1,918.00","1,916.60","1,935.83","2,369.35","1,393.00",10083693,"19,52,03,30,406.15",325798
03-May-21,EQ,"1,966.00","1,979.00","1,943.10","1,994.50","1,956.00","1,959.05","1,958.46","2,369.35","1,393.00",10909942,"21,36,66,39,469.15",343806
30-Apr-21,EQ,"2,008.50","2,036.00","1,987.55","2,024.05","1,995.90","1,994.50","2,010.20","2,369.35","1,392.15",9150974,"18,39,53,21,175.10",288687
29-Apr-21,EQ,"2,022.90","2,044.50","2,007.30","1,997.30","2,020.00","2,024.05","2,024.21","2,369.35","1,392.15",8035915,"16,26,63,39,428.25",213153
28-Apr-21,EQ,"1,997.85","2,008.00","1,980.15","1,988.65","1,993.15","1,997.30","1,997.60","2,369.35","1,392.15",7902002,"15,78,50,76,087.60",247331
27-Apr-21,EQ,"1,940.00","1,997.20","1,938.25","1,937.85","1,990.00","1,988.65","1,978.64","2,369.35","1,392.15",9226547,"18,25,60,21,294.40",291197
26-Apr-21,EQ,"1,920.00","1,962.00","1,911.50","1,904.35","1,938.00","1,937.85","1,941.32","2,369.35","1,392.15",9620785,"18,67,69,94,629.30",259137
23-Apr-21,EQ,"1,906.00","1,918.90","1,895.35","1,906.40","1,903.35","1,904.35","1,907.47","2,369.35","1,164.00",5459016,"10,41,28,93,969.95",171621
22-Apr-21,EQ,"1,892.25","1,914.45","1,876.70","1,901.15","1,905.10","1,906.40","1,898.59","2,369.35","1,164.00",6687573,"12,69,69,48,264.60",209895
20-Apr-21,EQ,"1,910.50","1,919.00","1,890.45","1,901.70","1,905.00","1,901.15","1,906.74","2,369.35","1,164.00",7939490,"15,13,85,41,714.75",202431
19-Apr-21,EQ,"1,904.00","1,916.40","1,890.00","1,932.10","1,903.05","1,901.70","1,902.57","2,369.35","1,164.00",8527967,"16,22,50,59,561.75",271570
16-Apr-21,EQ,"1,936.60","1,949.90","1,926.45","1,944.30","1,929.00","1,932.10","1,935.23","2,369.35","1,143.00",7225679,"13,98,33,64,354.95",206958
15-Apr-21,EQ,"1,926.30","1,961.00","1,913.00","1,931.80","1,943.00","1,944.30","1,933.33","2,369.35","1,143.00",9102492,"17,59,81,48,869.55",189159
13-Apr-21,EQ,"1,924.00","1,940.60","1,917.85","1,911.15","1,932.30","1,931.80","1,931.39","2,369.35","1,143.00",8958261,"17,30,18,90,369.20",206237
12-Apr-21,EQ,"1,959.00","1,961.40","1,900.25","1,982.05","1,915.65","1,911.15","1,922.99","2,369.35","1,143.00",9646031,"18,54,92,12,834.60",330605
09-Apr-21,EQ,"1,998.45","2,006.35","1,980.00","2,005.35","1,983.45","1,982.05","1,989.08","2,369.35","1,100.00",6478482,"12,88,62,34,947.40",234390
08-Apr-21,EQ,"2,011.00","2,022.00","1,993.00","2,002.85","2,006.40","2,005.35","2,006.16","2,369.35","1,100.00",7092878,"14,22,94,31,685.15",191800
07-Apr-21,EQ,"2,000.00","2,046.90","1,993.30","1,984.30","2,001.55","2,002.85","2,019.21","2,369.35","1,100.00",11198918,"22,61,30,14,349.45",286779
06-Apr-21,EQ,"2,004.00","2,004.95","1,969.00","1,992.60","1,986.20","1,984.30","1,984.99","2,369.35","1,100.00",6465241,"12,83,34,69,592.40",209903
05-Apr-21,EQ,"2,024.95","2,025.00","1,962.10","2,021.85","1,992.00","1,992.60","1,986.24","2,369.35","1,100.00",6864856,"13,63,52,37,475.50",246459
01-Apr-21,EQ,"2,018.00","2,030.00","2,003.15","2,003.10","2,020.00","2,021.85","2,017.89","2,369.35","1,020.00",5410307,"10,91,74,11,938.75",140946
31-Mar-21,EQ,"2,018.00","2,049.90","1,999.00","2,029.30","2,005.65","2,003.10","2,017.21","2,369.35","1,020.00",7499740,"15,12,85,27,745.25",193340
30-Mar-21,EQ,"2,008.00","2,048.90","1,991.55","1,994.65","2,031.90","2,029.30","2,026.44","2,369.35","1,020.00",9433850,"19,11,71,49,421.75",230499
26-Mar-21,EQ,"2,012.00","2,013.70","1,973.70","1,991.45","1,994.00","1,994.65","1,995.09","2,369.35",875.65,9313160,"18,58,05,59,230.90",296946
25-Mar-21,EQ,"2,054.00","2,054.00","1,985.00","2,047.30","1,993.95","1,991.45","2,011.25","2,369.35",875.65,10153757,"20,42,17,43,790.45",292881
24-Mar-21,EQ,"2,079.75","2,079.75","2,040.40","2,087.50","2,048.55","2,047.30","2,055.87","2,369.35",875.65,7763726,"15,96,12,11,345.55",222445
23-Mar-21,EQ,"2,061.95","2,109.70","2,056.00","2,062.40","2,079.90","2,087.50","2,086.63","2,369.35",875.65,8039865,"16,77,61,88,634.65",220527
22-Mar-21,EQ,"2,071.00","2,074.00","2,033.20","2,082.00","2,061.00","2,062.40","2,050.93","2,369.35",875.65,8571196,"17,57,89,60,666.30",234534
19-Mar-21,EQ,"1,991.00","2,095.85","1,982.80","2,009.10","2,078.10","2,082.00","2,047.50","2,369.35",875.65,19284892,"39,48,58,40,254.00",431829
18-Mar-21,EQ,"2,072.90","2,084.80","2,001.00","2,055.35","2,010.00","2,009.10","2,038.79","2,369.35",875.65,9528809,"19,42,72,31,150.25",295771
17-Mar-21,EQ,"2,098.05","2,103.00","2,035.10","2,100.60","2,054.50","2,055.35","2,065.89","2,369.35",875.65,8865521,"18,31,52,33,171.30",241456
16-Mar-21,EQ,"2,114.00","2,126.00","2,095.50","2,108.90","2,100.75","2,100.60","2,107.19","2,369.35",875.65,6402757,"13,49,18,41,404.75",235823
15-Mar-21,EQ,"2,140.05","2,148.90","2,080.50","2,137.60","2,105.00","2,108.90","2,103.37","2,369.35",875.65,7706302,"16,20,91,90,175.60",268696
12-Mar-21,EQ,"2,195.00","2,206.40","2,123.90","2,181.95","2,136.90","2,137.60","2,160.60","2,369.35",875.65,7783173,"16,81,63,45,899.25",244889
10-Mar-21,EQ,"2,207.00","2,215.10","2,170.25","2,191.05","2,179.40","2,181.95","2,187.67","2,369.35",875.65,5316182,"11,63,00,74,902.15",163700
09-Mar-21,EQ,"2,200.00","2,213.80","2,146.60","2,191.10","2,190.55","2,191.05","2,181.47","2,369.35",875.65,6993792,"15,25,67,36,215.60",227932
08-Mar-21,EQ,"2,168.50","2,231.90","2,168.00","2,178.70","2,193.00","2,191.10","2,205.66","2,369.35",875.65,9002404,"19,85,62,44,553.30",300037
05-Mar-21,EQ,"2,156.00","2,211.95","2,153.05","2,175.85","2,174.55","2,178.70","2,184.35","2,369.35",875.65,11773630,"25,71,76,85,129.45",312784
04-Mar-21,EQ,"2,180.00","2,189.95","2,157.70","2,202.10","2,174.00","2,175.85","2,175.57","2,369.35",875.65,9892597,"21,52,20,70,320.90",259806
03-Mar-21,EQ,"2,121.05","2,219.90","2,107.20","2,106.00","2,207.10","2,202.10","2,161.54","2,369.35",875.65,14733134,"31,84,62,13,370.25",326092
02-Mar-21,EQ,"2,122.00","2,130.00","2,089.10","2,101.70","2,108.00","2,106.00","2,107.78","2,369.35",875.65,7915073,"16,68,32,50,358.50",244565
01-Mar-21,EQ,"2,110.20","2,112.00","2,062.50","2,085.80","2,103.00","2,101.70","2,092.87","2,369.35",875.65,8159670,"17,07,71,01,153.20",266082
26-Feb-21,EQ,"2,117.00","2,133.90","2,070.70","2,144.35","2,079.50","2,085.80","2,096.69","2,369.35",875.65,17297575,"36,26,76,01,929.10",489066
25-Feb-21,EQ,"2,076.00","2,152.00","2,073.00","2,061.00","2,147.00","2,144.35","2,120.59","2,369.35",875.65,16085897,"34,11,15,75,087.70",452535
24-Feb-21,EQ,"2,030.00","2,065.25","2,026.15","2,023.45","2,060.55","2,061.00","2,048.89","2,369.35",875.65,4987735,"10,21,93,30,132.75",135224
23-Feb-21,EQ,"2,048.00","2,052.90","2,013.60","2,008.10","2,026.15","2,023.45","2,034.50","2,369.35",875.65,11834752,"24,07,77,95,769.25",275466
22-Feb-21,EQ,"2,080.00","2,089.90","1,994.95","2,080.30","1,999.10","2,008.10","2,036.88","2,369.35",875.65,10985697,"22,37,65,99,862.25",309112
19-Feb-21,EQ,"2,057.00","2,104.95","2,053.30","2,067.70","2,080.00","2,080.30","2,088.14","2,369.35",875.65,10800704,"22,55,33,56,631.00",279181
18-Feb-21,EQ,"2,085.00","2,108.40","2,059.10","2,083.25","2,063.50","2,067.70","2,085.18","2,369.35",875.65,8605531,"17,94,40,45,241.05",228157
17-Feb-21,EQ,"2,060.00","2,095.95","2,050.60","2,059.50","2,079.20","2,083.25","2,076.99","2,369.35",875.65,10957388,"22,75,84,23,346.25",257784
16-Feb-21,EQ,"2,039.75","2,079.40","2,035.00","2,032.60","2,058.50","2,059.50","2,061.23","2,369.35",875.65,9886093,"20,37,75,37,336.50",274329
15-Feb-21,EQ,"2,048.05","2,061.30","2,025.00","2,041.60","2,034.00","2,032.60","2,043.13","2,369.35",875.65,7287590,"14,88,95,02,308.25",222500
12-Feb-21,EQ,"2,055.50","2,078.00","2,015.40","2,055.70","2,040.00","2,041.60","2,049.91","2,369.35",875.65,14074374,"28,85,11,63,932.35",369938
11-Feb-21,EQ,"1,980.00","2,064.20","1,972.25","1,974.30","2,061.80","2,055.70","2,028.11","2,369.35",875.65,19631870,"39,81,55,94,030.25",546129
10-Feb-21,EQ,"1,953.75","1,984.75","1,927.30","1,956.15","1,980.35","1,974.30","1,955.63","2,369.35",875.65,9799560,"19,16,42,92,386.25",288994
09-Feb-21,EQ,"1,961.95","1,989.60","1,952.30","1,951.45","1,954.50","1,956.15","1,974.29","2,369.35",875.65,9047308,"17,86,19,94,119.30",254384
08-Feb-21,EQ,"1,933.05","1,969.00","1,929.05","1,923.75","1,951.40","1,951.45","1,954.84","2,369.35",875.65,9776136,"19,11,08,16,694.80",287247
05-Feb-21,EQ,"1,930.05","1,944.65","1,920.00","1,924.30","1,924.30","1,923.75","1,929.36","2,369.35",875.65,9344470,"18,02,88,83,267.50",263144
04-Feb-21,EQ,"1,924.00","1,940.00","1,905.00","1,930.65","1,921.50","1,924.30","1,923.71","2,369.35",875.65,11826848,"22,75,13,81,754.25",332784
03-Feb-21,EQ,"1,928.30","1,952.00","1,900.00","1,925.80","1,928.50","1,930.65","1,931.87","2,369.35",875.65,13984228,"27,01,56,73,442.65",345625
02-Feb-21,EQ,"1,914.25","1,940.00","1,854.95","1,895.30","1,936.00","1,925.80","1,889.81","2,369.35",875.65,19138414,"36,16,80,52,850.90",561567
01-Feb-21,EQ,"1,859.40","1,905.00","1,848.00","1,841.95","1,898.15","1,895.30","1,874.03","2,369.35",875.65,15774504,"29,56,18,20,671.20",370120
29-Jan-21,EQ,"1,894.30","1,913.10","1,830.00","1,876.55","1,844.95","1,841.95","1,871.72","2,369.35",875.65,20173258,"37,75,86,12,331.50",472678
28-Jan-21,EQ,"1,880.15","1,923.30","1,870.00","1,895.00","1,876.35","1,876.55","1,895.32","2,369.35",875.65,15722291,"29,79,88,06,093.70",446576
27-Jan-21,EQ,"1,925.00","1,925.00","1,888.00","1,941.00","1,890.00","1,895.00","1,904.59","2,369.35",875.65,19553809,"37,24,19,80,448.40",637355
25-Jan-21,EQ,"2,034.95","2,034.95","1,932.00","2,049.60","1,935.15","1,941.00","1,966.36","2,369.35",875.65,25016570,"49,19,16,02,456.10",723194
22-Jan-21,EQ,"2,111.00","2,115.35","2,035.15","2,099.40","2,047.95","2,049.60","2,070.96","2,369.35",875.65,14090818,"29,18,15,82,565.45",388593
21-Jan-21,EQ,"2,082.00","2,120.00","2,075.00","2,054.70","2,107.00","2,099.40","2,102.61","2,369.35",875.65,18038987,"37,92,89,61,934.60",483168
20-Jan-21,EQ,"2,021.40","2,058.00","2,001.40","2,016.40","2,053.00","2,054.70","2,036.58","2,369.35",875.65,14271669,"29,06,53,37,315.85",456106
19-Jan-21,EQ,"1,994.65","2,031.00","1,994.65","1,983.95","2,015.00","2,016.40","2,018.21","2,369.35",875.65,14771048,"29,81,11,12,716.20",411707
18-Jan-21,EQ,"1,949.10","1,997.00","1,923.35","1,937.45","1,972.80","1,983.95","1,967.71","2,369.35",875.65,16198856,"31,87,46,86,564.55",399642
15-Jan-21,EQ,"1,960.60","1,973.80","1,920.05","1,960.60","1,937.90","1,937.45","1,952.72","2,369.35",875.65,9503790,"18,55,82,04,988.20",264152
14-Jan-21,EQ,"1,945.00","1,966.90","1,939.05","1,938.80","1,958.10","1,960.60","1,957.17","2,369.35",875.65,9946818,"19,46,76,51,412.35",287671
13-Jan-21,EQ,"1,963.55","1,974.95","1,918.45","1,957.05","1,936.00","1,938.80","1,948.25","2,369.35",875.65,12284876,"23,93,40,34,447.75",304901
12-Jan-21,EQ,"1,903.00","1,960.00","1,899.90","1,897.25","1,955.50","1,957.05","1,935.51","2,369.35",875.65,18996047,"36,76,69,88,575.55",417387
11-Jan-21,EQ,"1,938.80","1,938.80","1,892.50","1,933.70","1,899.00","1,897.25","1,910.26","2,369.35",875.65,15371556,"29,36,37,09,013.00",479137
08-Jan-21,EQ,"1,918.00","1,938.40","1,912.10","1,911.15","1,934.00","1,933.70","1,923.06","2,369.35",875.65,12709792,"24,44,17,51,752.65",270966
07-Jan-21,EQ,"1,920.50","1,945.00","1,905.15","1,914.25","1,912.80","1,911.15","1,919.86","2,369.35",875.65,14918406,"28,64,12,63,321.10",454695
06-Jan-21,EQ,"1,965.90","1,966.00","1,905.15","1,966.10","1,915.50","1,914.25","1,928.17","2,369.35",875.65,21414270,"41,29,03,68,153.15",659284
05-Jan-21,EQ,"1,969.00","1,983.60","1,956.00","1,990.85","1,965.00","1,966.10","1,968.87","2,369.35",875.65,11132803,"21,91,90,19,062.85",300233
04-Jan-21,EQ,"1,995.10","1,998.90","1,968.00","1,987.50","1,990.25","1,990.85","1,982.61","2,369.35",875.65,11312992,"22,42,92,27,856.70",316871
01-Jan-21,EQ,"1,988.00","1,997.00","1,982.00","1,985.30","1,988.00","1,987.50","1,989.50","2,369.35",875.65,4622002,"9,19,54,80,292.00",139680
31-Dec-20,EQ,"1,993.50","2,011.90","1,978.60","1,995.50","1,981.80","1,985.30","1,995.67","2,369.35",875.65,8667516,"17,29,75,04,921.30",226094
30-Dec-20,EQ,"1,995.25","2,007.20","1,975.55","1,990.05","1,994.35","1,995.50","1,991.60","2,369.35",875.65,10173132,"20,26,07,86,998.35",234486
29-Dec-20,EQ,"2,009.00","2,012.30","1,982.55","2,003.30","1,987.00","1,990.05","1,992.97","2,369.35",875.65,8589407,"17,11,84,16,326.30",242433
28-Dec-20,EQ,"2,006.70","2,018.00","1,995.30","1,994.15","2,002.00","2,003.30","2,006.71","2,369.35",875.65,7947719,"15,94,87,71,620.10",214898
24-Dec-20,EQ,"1,947.00","1,998.80","1,945.90","1,943.85","1,992.95","1,994.15","1,976.20","2,369.35",875.65,9588577,"18,94,89,62,895.70",250116
23-Dec-20,EQ,"1,930.00","1,951.45","1,920.65","1,936.70","1,947.00","1,943.85","1,938.16","2,369.35",875.65,8999898,"17,44,32,31,403.30",282444
22-Dec-20,EQ,"1,949.00","1,958.90","1,888.45","1,939.70","1,935.00","1,936.70","1,921.80","2,369.35",875.65,12986606,"24,95,76,54,770.30",374827
21-Dec-20,EQ,"2,010.00","2,022.00","1,855.25","1,991.55","1,935.00","1,939.70","1,976.82","2,369.35",875.65,20368545,"40,26,48,99,448.00",514099
18-Dec-20,EQ,"1,980.10","2,004.90","1,965.00","1,985.60","1,998.10","1,991.55","1,981.58","2,369.35",875.65,8522215,"16,88,74,33,569.45",226069
17-Dec-20,EQ,"1,984.50","2,005.00","1,977.15","1,976.55","1,985.50","1,985.60","1,989.37","2,369.35",875.65,9346460,"18,59,35,53,236.80",280068
16-Dec-20,EQ,"1,988.00","1,994.95","1,965.70","1,974.35","1,977.55","1,976.55","1,977.57","2,369.35",875.65,8565904,"16,93,96,60,870.95",233001
15-Dec-20,EQ,"1,989.70","1,989.70","1,961.10","1,991.30","1,973.60","1,974.35","1,973.54","2,369.35",875.65,8561406,"16,89,62,73,508.60",240918
14-Dec-20,EQ,"2,007.95","2,015.00","1,986.35","2,005.80","1,993.50","1,991.30","1,997.46","2,369.35",875.65,7989830,"15,95,93,61,790.30",248928
11-Dec-20,EQ,"2,013.00","2,038.00","1,974.25","2,007.00","1,999.40","2,005.80","2,015.50","2,369.35",875.65,12434745,"25,06,21,87,257.95",265002
10-Dec-20,EQ,"2,021.60","2,028.50","2,001.00","2,026.95","2,008.00","2,007.00","2,010.18","2,369.35",875.65,7414229,"14,90,39,49,695.80",212910
09-Dec-20,EQ,"2,009.95","2,033.80","1,999.25","1,993.75","2,026.00","2,026.95","2,019.89","2,369.35",875.65,13464375,"27,19,65,61,520.30",303801
08-Dec-20,EQ,"1,961.15","2,014.25","1,950.00","1,958.20","1,992.45","1,993.75","1,995.12","2,369.35",875.65,20030506,"39,96,32,27,133.60",460158
07-Dec-20,EQ,"1,940.60","1,965.00","1,940.60","1,946.75","1,958.35","1,958.20","1,955.62","2,369.35",875.65,8418767,"16,46,38,93,633.45",267040
04-Dec-20,EQ,"1,969.00","1,969.00","1,940.00","1,964.05","1,947.70","1,946.75","1,948.72","2,369.35",875.65,8521388,"16,60,57,63,758.95",286109
03-Dec-20,EQ,"1,972.00","1,981.10","1,958.65","1,958.15","1,960.80","1,964.05","1,969.94","2,369.35",875.65,12822945,"25,26,03,74,206.80",270788
02-Dec-20,EQ,"1,958.50","1,962.00","1,935.00","1,954.90","1,959.00","1,958.15","1,947.77","2,369.35",875.65,10240168,"19,94,54,69,659.25",236641
01-Dec-20,EQ,"1,940.35","1,966.25","1,930.05","1,929.80","1,954.10","1,954.90","1,950.09","2,369.35",875.65,9114939,"17,77,49,77,230.85",272346
27-Nov-20,EQ,"1,940.50","1,956.10","1,921.40","1,952.60","1,940.50","1,929.80","1,935.45","2,369.35",875.65,21845931,"42,28,16,37,552.75",314085
26-Nov-20,EQ,"1,953.05","1,965.00","1,930.05","1,947.80","1,957.00","1,952.60","1,946.67","2,369.35",875.65,11924527,"23,21,30,94,743.90",266412
25-Nov-20,EQ,"1,980.00","1,992.95","1,942.20","1,964.05","1,947.50","1,947.80","1,969.06","2,369.35",875.65,15062376,"29,65,87,44,015.65",356793
24-Nov-20,EQ,"1,964.00","1,974.00","1,932.00","1,950.70","1,971.05","1,964.05","1,952.11","2,369.35",875.65,14277083,"27,87,04,35,599.60",362587
23-Nov-20,EQ,"1,951.00","1,970.00","1,926.25","1,899.50","1,955.20","1,950.70","1,952.18","2,369.35",875.65,20918665,"40,83,70,42,219.85",497781
20-Nov-20,EQ,"1,975.00","1,983.80","1,895.00","1,973.15","1,901.00","1,899.50","1,923.27","2,369.35",875.65,26522972,"51,01,08,21,672.60",794436
19-Nov-20,EQ,"1,987.20","2,010.45","1,968.20","1,987.20","1,972.00","1,973.15","1,987.24","2,369.35",875.65,12828008,"25,49,22,81,433.30",307890
18-Nov-20,EQ,"1,993.25","2,006.50","1,960.10","1,993.25","1,991.20","1,987.20","1,979.95","2,369.35",875.65,14030652,"27,78,00,20,120.45",410607
17-Nov-20,EQ,"2,085.00","2,085.00","1,985.00","2,002.30","1,994.80","1,993.25","2,013.16","2,369.35",875.65,21479385,"43,24,13,64,015.15",462630
14-Nov-20,EQ,"2,014.90","2,015.30","1,995.35","1,996.40","2,001.55","2,002.30","2,005.96","2,369.35",875.65,2411900,"4,83,81,63,827.65",99484
13-Nov-20,EQ,"1,982.00","2,036.65","1,981.75","1,980.00","2,000.05","1,996.40","2,007.38","2,369.35",875.65,20946864,"42,04,82,68,831.65",507695
12-Nov-20,EQ,"1,981.00","2,008.45","1,965.00","1,997.20","1,981.75","1,980.00","1,987.14","2,369.35",875.65,18481466,"36,72,52,18,562.60",440630
11-Nov-20,EQ,"2,089.00","2,095.00","1,978.10","2,084.55","1,999.80","1,997.20","2,027.80","2,369.35",875.65,26178477,"53,08,46,10,845.15",647679
10-Nov-20,EQ,"2,077.00","2,090.00","2,041.20","2,050.70","2,089.00","2,084.55","2,071.86","2,369.35",875.65,17045147,"35,31,51,60,450.80",399073
09-Nov-20,EQ,"2,062.10","2,069.00","2,036.00","2,029.15","2,051.00","2,050.70","2,051.91","2,369.35",875.65,16539467,"33,93,75,02,974.20",384188
