Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-October-2021,1690.95,1700.00,1664.55,1673.50,1674.520959910288758059,445875,18426,746627033.00,337626,75.72,35.45,-17.45
19-October-2021,1671.15,1692.00,1671.15,1688.95,1685.534746503496503496,146432,5770,246816224.00,77280,52.78,20.85,17.80
18-October-2021,1709.95,1724.30,1666.85,1670.15,1694.268104521383209907,947940,17225,1606064507.00,726998,76.69,57.45,-39.80
14-October-2021,1642.45,1690.00,1639.05,1685.90,1673.096189326694445632,304067,13416,508733339.00,222124,73.05,50.95,43.45
13-October-2021,1637.00,1648.00,1630.00,1639.05,1638.886891835697454142,86572,4110,141881716.00,34830,40.23,18.00,2.05
12-October-2021,1628.00,1641.00,1625.00,1629.30,1633.166586337411224359,141086,8439,230416941.00,70105,49.69,16.00,1.30
11-October-2021,1603.00,1644.85,1600.00,1634.35,1631.904382470119521912,144074,6355,235114992.00,77940,54.10,44.85,31.35
8-October-2021,1612.00,1621.95,1600.00,1602.20,1613.988721944177604169,188419,9097,304106141.00,121051,64.25,21.95,-9.80
7-October-2021,1624.10,1628.05,1607.00,1611.25,1618.069613692901178930,221896,13649,359043175.00,120722,54.40,21.05,-12.85
6-October-2021,1601.00,1626.40,1587.00,1615.05,1613.487846169039120804,141766,5343,228737718.00,58321,41.14,39.40,14.05
5-October-2021,1586.15,1597.55,1577.00,1595.30,1586.008243020284041279,154555,7924,245125504.00,98370,63.65,20.55,9.15
4-October-2021,1590.00,1601.00,1583.15,1585.30,1588.507806983458470691,239337,8786,380188693.00,195371,81.63,17.85,-4.70
1-October-2021,1582.00,1586.95,1565.70,1582.55,1577.283800866335938333,355982,15972,561484642.00,271375,76.23,21.25,0.55
30-September-2021,1592.00,1606.15,1583.30,1595.50,1593.965946142863284511,441947,10000,704448468.00,352978,79.87,22.85,3.50
29-September-2021,1590.00,1606.90,1584.95,1593.20,1593.174802658300124203,339766,16402,541306630.00,250170,73.63,21.95,3.20
28-September-2021,1635.00,1635.00,1582.05,1615.95,1608.864854354248923793,185141,7713,297866848.00,88709,47.91,52.95,-19.05
27-September-2021,1614.05,1635.60,1610.15,1624.25,1625.715595911662712173,438320,16463,712583660.00,315025,71.87,25.45,10.20
24-September-2021,1578.00,1607.80,1575.00,1601.35,1591.774480637015739175,671255,27911,1068486579.00,500751,74.60,32.80,23.35
23-September-2021,1548.00,1572.15,1542.40,1570.25,1561.591206116118755013,534849,21596,835215495.00,407438,76.18,29.75,22.25
22-September-2021,1551.00,1551.00,1530.00,1534.45,1537.437189565970769359,203143,7360,312319603.00,142085,69.94,21.00,-16.55
21-September-2021,1561.15,1568.35,1528.70,1549.85,1546.532452598314606741,113920,4381,176180977.00,58972,51.77,39.65,-11.30
20-September-2021,1569.00,1581.00,1558.00,1559.35,1570.904871319604007755,234146,14863,367821092.00,163479,69.82,23.00,-9.65
17-September-2021,1567.00,1589.85,1559.70,1583.30,1572.718866835742584339,206219,7834,324324512.00,123557,59.92,30.15,16.30
16-September-2021,1543.40,1563.90,1537.00,1559.70,1549.931809107847170130,330616,15438,512432255.00,240883,72.86,26.90,16.30
15-September-2021,1541.00,1554.70,1536.35,1547.10,1541.393321488663238772,254967,9784,393004431.00,198195,77.73,18.35,6.10
14-September-2021,1563.00,1564.75,1546.20,1548.25,1555.821691488145230293,253611,7123,394573495.00,216349,85.31,18.55,-14.75
13-September-2021,1562.00,1581.00,1553.60,1555.35,1559.227300916368146618,245098,12922,382163493.00,185627,75.74,27.40,-6.65
9-September-2021,1571.00,1579.00,1561.10,1567.65,1573.844215527232579067,1165681,9181,1834600299.00,1100421,94.40,17.90,-3.35
8-September-2021,1568.25,1580.45,1566.00,1577.10,1574.157001524437669165,128572,5128,202392514.00,93211,72.50,14.45,8.85
7-September-2021,1566.80,1581.95,1555.25,1569.15,1569.073415630375641287,131961,11337,207056497.00,67391,51.07,26.70,2.35
6-September-2021,1580.00,1581.50,1562.55,1566.80,1569.219646348987253087,95631,4111,150066044.00,59618,62.34,18.95,-13.20
3-September-2021,1589.10,1597.85,1568.40,1575.65,1583.538939041327277504,213128,10345,337496487.00,116699,54.76,29.45,-13.45
2-September-2021,1579.15,1592.00,1572.00,1589.10,1583.210988174794577710,162957,6469,257995313.00,120603,74.01,20.00,9.95
1-September-2021,1580.00,1597.50,1575.00,1578.50,1587.498217537877320106,154842,11101,245811399.00,96368,62.24,22.50,-1.50
31-August-2021,1567.00,1583.00,1560.00,1581.50,1576.594471437056366415,102703,4441,161920982.00,61327,59.71,23.00,14.50
30-August-2021,1555.00,1569.90,1548.00,1568.05,1563.154567077109801695,204332,12711,319402499.00,148576,72.71,21.90,13.05
27-August-2021,1544.00,1558.70,1544.00,1548.70,1552.421721208420145125,222704,9403,345730527.00,152699,68.57,14.70,4.70
26-August-2021,1554.70,1571.00,1543.45,1554.85,1560.067802822063404801,81855,3644,127699350.00,24123,29.47,27.55,0.15
25-August-2021,1555.00,1564.60,1548.00,1556.95,1556.367472694351965422,102726,5442,159879405.00,48299,47.02,16.60,1.95
24-August-2021,1528.00,1564.35,1527.40,1558.75,1548.287094609008746507,192191,7633,297566845.00,118187,61.49,36.95,30.75
23-August-2021,1528.00,1534.00,1509.00,1523.50,1520.611433359637490746,245842,8488,373830156.00,165988,67.52,25.00,-4.50
20-August-2021,1488.95,1519.75,1487.00,1514.35,1505.832752953111130619,102519,5951,154376468.00,41258,40.24,32.75,25.40
18-August-2021,1550.00,1564.75,1508.45,1512.90,1537.556990613851077186,522472,21386,803330476.00,238034,45.56,56.30,-37.10
17-August-2021,1518.95,1524.35,1505.30,1514.85,1514.254817959437246806,231789,7798,350987610.00,174858,75.44,19.05,-4.10
16-August-2021,1525.10,1535.00,1521.60,1529.35,1529.256484756611083038,118740,6717,181583915.00,60648,51.08,13.40,4.25
13-August-2021,1502.00,1531.00,1501.20,1525.10,1521.366964771326875546,435753,23370,662940219.00,329947,75.72,29.80,23.10
12-August-2021,1492.00,1505.00,1489.40,1501.40,1498.915616712534400800,199850,7527,299558286.00,110708,55.40,15.60,9.40
11-August-2021,1512.00,1518.70,1491.10,1494.95,1501.745337684827494338,150140,6303,225472045.00,68717,45.77,27.60,-17.05
10-August-2021,1490.90,1519.50,1490.00,1507.45,1512.244975686061141904,176442,7164,266823528.00,80666,45.72,29.50,16.55
9-August-2021,1485.00,1506.60,1480.00,1503.65,1501.188402863718902163,518766,20558,778765503.00,303725,58.55,26.60,18.65
6-August-2021,1480.00,1499.50,1475.00,1493.70,1489.227082891668433326,283020,16013,421481049.00,167321,59.12,24.50,13.70
5-August-2021,1474.90,1506.95,1457.55,1485.65,1482.917837668196618414,382365,10813,567015879.00,184678,48.30,49.40,10.75
4-August-2021,1446.95,1474.75,1440.90,1464.85,1464.474684269955702249,287825,12864,421512426.00,127350,44.25,33.85,17.90
3-August-2021,1413.40,1439.50,1413.40,1434.45,1428.560791639156830222,310495,17311,443560983.00,176333,56.79,26.10,21.05
2-August-2021,1437.80,1437.80,1416.25,1422.75,1425.347147335423197492,143550,8891,204608583.00,77011,53.65,21.55,-15.05
30-July-2021,1426.00,1431.85,1409.65,1425.80,1422.617475014697236919,136080,5178,193589786.00,90659,66.62,22.20,-0.20
29-July-2021,1424.75,1430.00,1414.10,1417.50,1420.936677027311395444,289879,17256,411899703.00,180872,62.40,15.90,-7.25
28-July-2021,1436.00,1436.85,1404.15,1417.60,1416.782949401653013726,272835,34192,386547976.00,166974,61.20,32.70,-18.40
27-July-2021,1436.00,1450.00,1436.00,1439.80,1443.526692824039263401,73147,4326,105589647.00,28629,39.14,14.00,3.80
26-July-2021,1434.75,1443.85,1430.00,1434.45,1441.122432753639592360,1448926,26715,2088079762.00,1353055,93.38,13.85,-0.30
23-July-2021,1450.80,1457.70,1435.50,1442.85,1445.477977375757318984,236030,17622,341176167.00,107913,45.72,22.20,-7.95
22-July-2021,1458.00,1468.45,1445.05,1449.10,1455.598035189277635447,153399,9761,223287283.00,97108,63.30,23.40,-8.90
20-July-2021,1450.00,1454.00,1436.25,1443.00,1443.366065106992048817,196323,12541,283365956.00,92639,47.19,17.75,-7.00
19-July-2021,1491.00,1491.00,1466.15,1470.95,1477.941347924912803229,408272,24820,603402070.00,196898,48.23,24.85,-20.05
16-July-2021,1522.00,1530.00,1519.35,1521.70,1524.056131393259411842,91268,4591,139097555.00,32924,36.07,10.65,-0.30
15-July-2021,1506.20,1526.60,1501.75,1520.50,1519.431193151417870518,130830,5042,198787183.00,47325,36.17,24.85,14.30
14-July-2021,1502.00,1507.35,1491.30,1498.35,1499.938418274508624449,66497,3776,99741405.00,22225,33.42,16.05,-3.65
13-July-2021,1495.05,1505.50,1484.20,1501.50,1494.731015011587285116,231288,12028,345713347.00,103109,44.58,21.30,6.45
12-July-2021,1505.00,1505.00,1483.95,1487.30,1492.668973713646532438,143040,8098,213511370.00,60274,42.14,21.05,-17.70
9-July-2021,1516.00,1516.00,1497.65,1501.80,1505.862298805174286560,60762,4310,91499205.00,25058,41.24,18.35,-14.20
8-July-2021,1527.00,1535.00,1513.35,1520.10,1527.316893440072416621,70702,3816,107984359.00,24041,34.00,21.65,-6.90
7-July-2021,1539.95,1545.10,1528.30,1539.15,1539.635429660837432626,84974,4660,130828981.00,37407,44.02,16.80,-0.80
6-July-2021,1503.40,1540.35,1495.30,1534.35,1524.844307495809052446,313175,12651,477543116.00,114357,36.52,45.05,30.95
5-July-2021,1484.15,1504.40,1484.15,1495.00,1497.921566631666916664,186668,11852,279614023.00,110839,59.38,20.25,10.85
2-July-2021,1490.00,1490.00,1477.05,1480.65,1481.287285897532634120,66265,3478,98157502.00,29260,44.16,12.95,-9.35
1-July-2021,1501.60,1501.65,1483.15,1486.45,1488.739625806922207228,137095,10040,204098759.00,56841,41.46,18.50,-15.15
30-June-2021,1502.00,1508.95,1494.15,1498.05,1501.182614473843179896,66216,4002,99402308.00,23342,35.25,14.80,-3.95
29-June-2021,1510.00,1510.00,1492.50,1501.60,1499.282045330194153830,60313,3908,90426198.00,20153,33.41,17.50,-8.40
28-June-2021,1517.00,1523.35,1505.05,1508.10,1510.526147545077668448,80084,4057,120968976.00,24198,30.22,18.30,-8.90
25-June-2021,1506.55,1522.00,1506.55,1514.15,1514.667116652497421360,408161,5870,618228045.00,329546,80.74,15.45,7.60
24-June-2021,1494.50,1512.75,1488.60,1506.25,1503.854977403966859151,159320,7453,239594175.00,71419,44.83,24.15,11.75
23-June-2021,1495.00,1497.40,1478.65,1485.15,1487.515952604528805006,139507,7993,207518888.00,57613,41.30,18.75,-9.85
22-June-2021,1493.15,1507.95,1480.00,1484.35,1498.452117449558138798,315710,5846,473076318.00,233152,73.85,27.95,-8.80
21-June-2021,1468.65,1491.90,1451.00,1488.50,1474.090640740174165292,176499,14579,260175524.00,95626,54.18,40.90,19.85
18-June-2021,1471.90,1488.00,1455.15,1479.85,1468.538535078688042359,95186,5941,139784309.00,25025,26.29,32.85,7.95
17-June-2021,1470.00,1478.10,1460.00,1465.95,1470.903000168548794876,71196,4793,104722410.00,30881,43.37,18.10,-4.05
16-June-2021,1490.45,1494.15,1478.60,1484.15,1487.991811680217429399,604886,4391,900065415.00,27985,4.63,15.55,-6.30
15-June-2021,1488.70,1496.25,1477.70,1490.10,1490.483172020596951020,88751,4895,132281872.00,28517,32.13,18.55,1.40
14-June-2021,1482.00,1486.00,1462.90,1479.40,1474.331614629066182026,97942,5726,144398987.00,35241,35.98,23.10,-2.60
11-June-2021,1486.10,1494.95,1481.00,1486.20,1487.386825647630555149,150626,9819,224039128.00,69974,46.46,13.95,0.10
10-June-2021,1479.75,1489.45,1473.60,1481.55,1476.875328843003936248,658749,6732,972890146.00,442749,67.21,15.85,1.80
9-June-2021,1486.00,1501.65,1472.00,1479.75,1488.676161634561379540,263508,16962,392278078.00,112037,42.52,29.65,-6.25
8-June-2021,1499.30,1501.40,1482.00,1484.00,1487.307365826944140197,87648,5200,130359516.00,34166,38.98,19.40,-15.30
7-June-2021,1505.10,1512.15,1495.85,1499.20,1501.020347863663371684,185130,12545,277883897.00,85141,45.99,16.30,-5.90
4-June-2021,1521.00,1521.00,1499.00,1501.15,1508.461678552431097126,110917,5449,167314044.00,30944,27.90,22.00,-19.85
3-June-2021,1509.70,1524.90,1488.15,1520.20,1515.366683941430814569,258566,15930,391822302.00,161219,62.35,36.75,10.50
2-June-2021,1511.00,1511.05,1493.20,1504.10,1499.801523322399510757,89935,4824,134884650.00,24896,27.68,17.85,-6.90
1-June-2021,1517.20,1526.35,1508.00,1511.45,1515.776637749196400843,247947,15039,375832270.00,131278,52.95,18.35,-5.75
31-May-2021,1503.80,1519.35,1487.60,1516.40,1507.392193671071237017,205090,8717,309151065.00,60237,29.37,31.75,12.60
28-May-2021,1496.45,1513.00,1479.40,1501.15,1493.259456963095802169,166729,6628,248969656.00,66352,39.80,33.60,4.70
27-May-2021,1477.70,1488.65,1462.35,1479.40,1469.872958447777677283,210073,7639,308780622.00,54859,26.11,26.30,1.70
26-May-2021,1489.00,1489.00,1470.10,1476.50,1476.548682010689533507,802093,9974,1184329362.00,555840,69.30,18.90,-12.50
25-May-2021,1516.00,1516.00,1471.00,1478.80,1484.243557523027071160,313544,13109,465375662.00,87598,27.94,45.00,-37.20
24-May-2021,1508.00,1520.65,1499.00,1509.25,1510.512167333527730097,332653,13597,502476404.00,71898,21.61,21.65,1.25
21-May-2021,1440.10,1501.00,1440.10,1497.00,1479.874073646875630785,832296,36883,1231693272.00,488148,58.65,60.90,56.90
20-May-2021,1458.70,1465.85,1428.65,1432.85,1449.696290923811290839,118574,5099,171896288.00,25773,21.74,37.20,-25.85
19-May-2021,1466.00,1478.00,1453.00,1457.95,1462.860832732438395675,231599,12670,338797106.00,107444,46.39,25.00,-8.05
18-May-2021,1459.45,1482.25,1455.00,1477.00,1471.037214108296075509,251625,9832,370149739.00,89609,35.61,27.25,17.55
17-May-2021,1394.00,1442.00,1381.45,1439.95,1422.767379842365322463,573351,29403,815745100.00,390579,68.12,60.55,45.95
14-May-2021,1398.70,1398.70,1382.80,1387.15,1388.542695626301695923,218465,19767,303347980.00,103340,47.30,15.90,-11.55
12-May-2021,1403.00,1408.90,1389.05,1399.50,1397.978686913381078615,255383,14652,357019991.00,74987,29.36,19.85,-3.50
11-May-2021,1397.90,1424.00,1396.95,1403.70,1408.439507162630281210,132214,5147,186215421.00,33226,25.13,27.05,5.80
10-May-2021,1426.00,1429.15,1413.05,1419.30,1419.424121104871702774,114149,4651,162025844.00,26112,22.88,16.10,-6.70
7-May-2021,1407.00,1424.50,1407.00,1414.60,1419.261447355928985094,421320,18874,597963233.00,252494,59.93,17.50,7.60
6-May-2021,1406.40,1410.40,1394.80,1401.45,1403.107391212653778558,355625,10179,498980066.00,243145,68.37,15.60,-4.95
5-May-2021,1404.80,1409.00,1381.70,1402.45,1400.106632142824771360,330979,14469,463405893.00,156116,47.17,27.30,-2.35
4-May-2021,1414.00,1422.85,1384.00,1388.55,1406.701180255090301244,443294,14043,623582193.00,197111,44.46,38.85,-25.45
3-May-2021,1399.00,1421.65,1377.55,1413.10,1399.305562056583460939,299098,10486,418529495.00,98587,32.96,44.10,14.10
30-April-2021,1446.10,1457.30,1407.50,1412.20,1421.058801317463816672,458153,18305,651062353.00,154275,33.67,49.80,-33.90
29-April-2021,1482.50,1503.45,1460.85,1472.40,1477.484570779030297950,381808,11362,564115429.00,73636,19.29,42.60,-10.10
28-April-2021,1437.00,1478.70,1431.05,1476.30,1463.083913405569584173,449082,12444,657044650.00,284867,63.43,47.65,39.30
27-April-2021,1407.75,1441.00,1404.90,1438.50,1429.251589606546153251,452785,20019,647143681.00,254476,56.20,36.10,30.75
26-April-2021,1414.00,1428.60,1402.95,1404.90,1414.301762842193689257,317839,13777,449520258.00,105839,33.30,25.65,-9.10
23-April-2021,1411.50,1434.65,1400.05,1414.30,1423.664253819036427732,404225,10770,575480683.00,182275,45.09,34.60,2.80
22-April-2021,1384.00,1426.90,1371.00,1422.05,1396.033842715806526267,276544,11530,386064783.00,74095,26.79,55.90,38.05
20-April-2021,1429.50,1429.50,1384.40,1390.75,1405.430800151298538943,311966,9547,438446625.00,70207,22.50,45.10,-38.75
19-April-2021,1395.00,1417.30,1372.65,1411.90,1391.432754511406196799,296637,13060,412750438.00,77600,26.16,44.65,16.90
16-April-2021,1435.00,1444.95,1423.40,1428.45,1435.577527650632828916,306955,15757,440657700.00,115465,37.62,21.55,-6.55
15-April-2021,1401.00,1437.20,1392.55,1430.15,1411.976234895980215632,276582,10247,390527211.00,73987,26.75,44.65,29.15
13-April-2021,1369.00,1406.30,1360.75,1400.30,1380.259654484705638581,231654,8237,319742670.00,110122,47.54,45.55,31.30
12-April-2021,1399.65,1399.65,1353.10,1366.60,1374.391738584764644498,283656,15894,389854463.00,104045,36.68,46.55,-33.05
9-April-2021,1428.50,1431.55,1415.00,1421.65,1423.779302063816102239,572144,27621,814606785.00,297804,52.05,16.55,-6.85
8-April-2021,1450.35,1460.60,1430.00,1433.55,1447.262024585430245029,412114,19914,596436942.00,236554,57.40,30.60,-16.80
7-April-2021,1437.35,1456.50,1422.05,1447.35,1444.910380457262427108,369897,15895,534468015.00,126080,34.09,34.45,10.00
6-April-2021,1455.00,1462.75,1433.50,1440.95,1445.881032532495241707,295274,10658,426931076.00,103737,35.13,29.25,-14.05
5-April-2021,1484.65,1484.65,1431.00,1449.00,1450.340205988207366567,261180,12295,378799855.00,73904,28.30,53.65,-35.65
1-April-2021,1502.00,1502.00,1469.85,1486.50,1483.754806583499318586,381560,12243,566141484.00,82809,21.70,32.15,-15.50
31-March-2021,1549.00,1549.00,1487.50,1493.55,1499.354384489968485225,411553,14248,617063795.00,126184,30.66,61.50,-55.45
30-March-2021,1504.25,1561.45,1495.20,1553.55,1531.644553567293789545,583033,26717,892999319.00,340721,58.44,66.25,49.30
26-March-2021,1492.00,1499.00,1474.00,1492.20,1486.570725740273485133,260782,11095,387670887.00,91905,35.24,25.00,0.20
25-March-2021,1482.50,1495.20,1450.10,1464.65,1468.173463123952143753,412151,21281,605109161.00,179872,43.64,45.10,-17.85
24-March-2021,1494.00,1506.45,1471.00,1479.95,1487.890225096585999797,424751,19110,631982861.00,260242,61.27,35.45,-14.05
23-March-2021,1475.00,1507.00,1469.35,1500.35,1487.149600640328280977,354818,15294,527667447.00,129411,36.47,37.65,25.35
22-March-2021,1497.10,1497.10,1460.25,1469.30,1473.669550725298597493,241211,7933,355465306.00,94221,39.06,36.85,-27.80
19-March-2021,1485.00,1510.75,1474.35,1497.10,1487.906444615046460733,313921,8398,467085079.00,108917,34.70,36.40,12.10
18-March-2021,1508.00,1521.80,1481.15,1490.35,1503.325974358884320011,284777,15262,428112661.00,94625,33.23,40.65,-17.65
17-March-2021,1518.00,1538.65,1490.00,1495.65,1515.395635664998954523,329993,16355,500069952.00,109888,33.30,48.65,-22.35
16-March-2021,1529.00,1540.00,1509.50,1512.80,1524.698149122870265554,277382,12777,422923822.00,116794,42.11,30.50,-16.20
15-March-2021,1548.05,1548.05,1515.65,1529.15,1525.995863449017382474,133928,5439,204373574.00,41849,31.25,32.40,-18.90
12-March-2021,1577.00,1591.75,1535.65,1551.65,1570.119085531385853877,372413,18352,584732759.00,170751,45.85,56.10,-25.35
10-March-2021,1570.00,1575.35,1552.45,1555.80,1559.612918307671582417,252386,9444,393624466.00,109007,43.19,22.90,-14.20
9-March-2021,1540.00,1565.00,1539.95,1562.65,1557.513562682321557383,220421,7642,343308697.00,82535,37.44,25.05,22.65
8-March-2021,1541.00,1555.50,1512.65,1519.40,1532.262579000119441429,192563,7066,295057079.00,43003,22.33,42.85,-21.60
5-March-2021,1531.80,1545.45,1520.65,1529.65,1532.854093671238383869,323365,18262,495671364.00,95717,29.60,24.80,-2.15
4-March-2021,1550.00,1570.70,1540.00,1553.20,1551.095537265239467259,1345946,10251,2087690834.00,1151299,85.54,30.70,3.20
3-March-2021,1582.00,1595.70,1565.45,1586.45,1581.899860864681329061,156682,5658,247855234.00,41591,26.54,30.25,4.45
2-March-2021,1578.00,1587.00,1550.90,1566.40,1566.734750759530263940,183337,7054,287240449.00,34762,18.96,36.10,-11.60
1-March-2021,1568.30,1573.00,1541.15,1558.70,1560.381936501396003097,140759,6501,219637801.00,25045,17.79,31.85,-9.60
26-February-2021,1583.10,1588.15,1521.50,1534.35,1542.805231166296551315,438602,20854,676677460.00,131018,29.87,66.65,-48.75
25-February-2021,1622.00,1635.80,1601.40,1605.75,1621.928783235677789380,322733,11619,523449942.00,114335,35.43,34.40,-16.25
24-February-2021,1517.00,1650.00,1517.00,1606.25,1578.513992897665296358,1879382,35565,2966630785.00,922510,49.09,133.00,89.25
23-February-2021,1559.00,1559.00,1523.00,1529.15,1538.895873699874443910,258052,12908,397115158.00,69774,27.04,36.00,-29.85
22-February-2021,1541.00,1573.80,1539.10,1548.65,1558.454781915078089777,259509,9895,404433042.00,70829,27.29,34.70,7.65
19-February-2021,1545.00,1563.75,1533.00,1538.80,1547.888901860066931278,205584,7000,318221192.00,43347,21.08,30.75,-6.20
18-February-2021,1606.05,1606.05,1548.10,1554.30,1568.542637943775923861,234099,8263,367194263.00,52681,22.50,57.95,-51.75
17-February-2021,1616.80,1621.75,1584.00,1586.30,1610.377711910840648643,343116,8755,552546359.00,222043,64.71,37.75,-30.50
16-February-2021,1625.00,1641.30,1608.10,1626.60,1624.673285964088109405,306528,8642,498007853.00,134999,44.04,33.20,1.60
15-February-2021,1598.00,1625.00,1596.80,1616.35,1607.588333233227220854,416225,17869,669118454.00,232840,55.94,28.20,18.35
12-February-2021,1572.40,1592.30,1572.40,1582.30,1584.589251409642682838,192602,7950,305195059.00,50614,26.28,19.90,9.90
11-February-2021,1578.70,1594.95,1565.00,1572.40,1577.018926511319608291,253454,9791,399701755.00,85214,33.62,29.95,-6.30
10-February-2021,1609.00,1614.50,1567.10,1583.50,1593.769657368948137446,304555,13546,485390518.00,68195,22.39,47.40,-25.50
9-February-2021,1604.30,1627.80,1586.90,1612.05,1612.584147784289914604,256103,7167,412987638.00,59494,23.23,40.90,7.75
8-February-2021,1616.00,1631.60,1595.60,1604.80,1615.995168147074142372,284156,7761,459194723.00,46507,16.37,36.00,-11.20
5-February-2021,1578.15,1618.40,1550.75,1596.85,1596.129642306784781069,343283,11683,547924172.00,73701,21.47,67.65,18.70
4-February-2021,1564.15,1587.80,1543.45,1578.15,1568.398189666399985115,322482,14589,505780185.00,111141,34.46,44.35,14.00
3-February-2021,1578.40,1581.40,1542.20,1575.20,1564.272150927961552226,371621,18109,581316381.00,144473,38.88,39.20,-3.20
2-February-2021,1500.00,1578.00,1498.80,1560.40,1555.738708674294993982,1041906,46018,1620933495.00,482604,46.32,79.20,60.40
1-February-2021,1400.00,1482.00,1400.00,1477.20,1442.222631693804425108,568212,30876,819488206.00,266046,46.82,82.00,77.20
29-January-2021,1394.45,1408.80,1364.65,1390.80,1387.801052819890150462,262723,9878,364607256.00,46963,17.88,44.15,-3.65
28-January-2021,1388.00,1400.00,1342.00,1370.20,1363.074863367332020257,608749,40760,829770460.00,195620,32.13,58.00,-17.80
27-January-2021,1468.00,1471.50,1406.25,1409.80,1436.419866900855259093,226598,12554,325489869.00,95226,42.02,65.25,-58.20
25-January-2021,1466.00,1480.70,1455.15,1462.40,1466.461185751173623428,274577,14194,402656513.00,113331,41.27,25.55,-3.60
22-January-2021,1465.15,1468.25,1440.70,1443.65,1454.861141878355394960,165219,8518,240370703.00,44264,26.79,27.55,-21.50
21-January-2021,1496.00,1496.05,1468.80,1473.90,1472.653988028421030094,1307764,10700,1925883870.00,1033678,79.04,27.25,-22.10
20-January-2021,1504.95,1504.95,1486.50,1490.95,1493.609359131685849695,189056,7046,282375811.00,34560,18.28,18.45,-14.00
19-January-2021,1492.80,1511.00,1466.75,1503.40,1489.548115022415873967,714226,26027,1063873992.00,247214,34.61,44.25,10.60
18-January-2021,1472.80,1503.00,1467.95,1483.20,1489.192404150873050394,804650,24688,1198278668.00,180410,22.42,35.05,10.40
15-January-2021,1474.00,1474.00,1445.50,1466.35,1458.115650055820562265,236472,8195,344803524.00,52826,22.34,28.50,-7.65
14-January-2021,1473.00,1488.00,1456.00,1468.05,1467.929566666371218634,225646,9884,331232435.00,57346,25.41,32.00,-4.95
13-January-2021,1490.10,1494.00,1461.90,1470.95,1475.588481016575041514,290859,14632,429188190.00,98119,33.73,32.10,-19.15
12-January-2021,1450.15,1487.50,1449.55,1481.30,1471.440587768747281612,351771,11564,517610127.00,114589,32.57,37.95,31.15
11-January-2021,1450.60,1465.00,1436.00,1450.80,1453.439125985385119685,500312,25503,727173036.00,224912,44.95,29.00,0.20
8-January-2021,1431.00,1442.00,1423.35,1431.85,1433.541253037186788000,369997,17327,530405963.00,166823,45.09,18.65,0.85
7-January-2021,1429.00,1432.00,1413.00,1416.40,1422.890826609834069112,164225,6305,233674246.00,48363,29.45,19.00,-12.60
6-January-2021,1448.80,1448.80,1413.55,1420.10,1424.232357346138391597,301131,10485,428880514.00,84373,28.02,35.25,-28.70
5-January-2021,1416.15,1430.00,1408.75,1426.20,1420.730695923016131281,301154,12153,427858732.00,97495,32.37,21.25,10.05
4-January-2021,1437.35,1438.95,1399.00,1416.15,1417.436943469362861363,221349,7941,313748250.00,54610,24.67,39.95,-21.20
1-January-2021,1438.00,1443.15,1420.60,1424.85,1433.615206320658995061,207953,10518,298124583.00,82606,39.72,22.55,-13.15
31-December-2020,1433.05,1443.65,1425.00,1436.75,1436.042451734247939370,361540,17185,519186788.00,174385,48.23,18.65,3.70
30-December-2020,1439.70,1439.70,1413.45,1432.85,1427.308203764320785597,215072,5566,306974030.00,36858,17.14,26.25,-6.85
29-December-2020,1417.30,1434.30,1417.30,1427.10,1428.424376562404731418,328020,12731,468551764.00,152966,46.63,17.00,9.80
28-December-2020,1404.45,1421.15,1404.00,1412.90,1413.948440006325825181,221315,9960,312927999.00,94849,42.86,17.15,8.45
24-December-2020,1387.10,1403.60,1377.00,1396.90,1391.945197997441048678,529123,17693,736510219.00,328910,62.16,26.60,9.80
23-December-2020,1375.00,1381.10,1361.05,1375.75,1372.126626540849292852,390937,12930,536415067.00,187744,48.02,20.05,0.75
22-December-2020,1376.00,1387.05,1345.45,1373.50,1355.731081150461560577,973870,17234,1320305828.00,704290,72.32,41.60,-2.50
21-December-2020,1414.50,1423.80,1366.30,1372.40,1402.216471235697737379,450628,12776,631878004.00,171056,37.96,57.50,-42.10
18-December-2020,1435.00,1438.70,1405.65,1411.25,1415.828975118606144730,241345,7704,341703244.00,43090,17.85,33.05,-23.75
17-December-2020,1415.00,1444.00,1404.50,1441.40,1429.756069453600088968,620443,26082,887082145.00,381038,61.41,39.50,26.40
16-December-2020,1400.00,1416.60,1394.90,1410.75,1405.412149777428646242,339891,13315,477686941.00,157931,46.47,21.70,10.75
15-December-2020,1383.00,1395.00,1365.05,1390.40,1378.370774295222265699,278563,8730,383963098.00,62108,22.30,29.95,7.40
14-December-2020,1382.00,1387.85,1367.75,1369.80,1375.559510841893805910,324067,9038,445773444.00,197952,61.08,20.10,-12.20
11-December-2020,1386.40,1395.30,1373.30,1382.20,1381.846154913038252073,432604,18023,597792174.00,128269,29.65,22.00,-4.20
10-December-2020,1402.00,1402.00,1375.60,1385.85,1385.261178082958073448,357530,11722,495272429.00,173339,48.48,26.40,-16.15
9-December-2020,1380.00,1409.90,1376.30,1405.85,1398.725463050312539052,408109,29741,570832450.00,251246,61.56,33.60,25.85
8-December-2020,1377.00,1388.70,1365.55,1376.25,1378.209223902279833109,284977,14116,392757930.00,121974,42.80,23.15,-0.75
